DXEX v6
C:\Users\shanghaijiaoda\Documents\My Flow Projects\PumpB\Double_1.0B_middle.lda
3:08:07 PM
233;0.00 mm;0.00 mm;0.00 mm
Region1
"Row#","Arrival Time [ms]","Transit Time [us]","Velocity U [m/s]","Arrival Time{G2} [ms]","Transit Time{G2} [us]","Velocity V{G2} [m/s]",
1687,2487.887,16.4,1.57,2131.882,15.4,-4.12
1688,2489.450,10.7,0.79,2132.443,15.1,-3.55
1689,2491.656,5.5,1.51,2133.143,10.0,-3.46
1690,2493.140,17.3,0.57,2133.982,8.5,-6.62
1691,2493.601,27.5,0.21,2137.811,7.0,-9.24
1692,2494.608,12.4,-0.25,2138.893,7.5,-7.81
1693,2494.853,6.0,-0.39,2139.799,39.3,-6.41
1694,2495.900,3.2,0.06,2141.338,9.0,-6.26
1695,2499.112,17.5,0.14,2142.792,20.1,-4.02
1696,2499.431,19.0,0.29,2143.831,9.4,-6.05
1697,2500.752,15.4,-0.95,2143.841,6.8,-5.43
1698,2502.548,9.2,-2.42,2147.176,26.2,-2.35
1699,2502.999,3.6,-0.36,2152.767,13.9,-0.69
1700,2503.025,30.1,-0.73,2152.780,8.7,-0.62
1701,2503.045,6.8,-0.55,2152.791,4.7,-0.53
1702,2503.063,5.8,-0.57,2152.806,4.7,-0.54
1703,2503.391,16.6,-1.52,2152.827,4.3,-0.70
1704,2503.406,6.4,-1.38,2152.838,9.2,-0.68
1705,2506.786,13.2,-0.22,2155.874,7.7,-1.63
1706,2507.125,11.9,-0.45,2156.345,6.0,-1.94
1707,2509.020,3.8,-0.93,2156.664,19.8,-1.92
1708,2509.033,3.2,-0.65,2156.861,13.0,-2.21
1709,2509.986,14.9,-1.75,2156.911,13.0,-2.35
1710,2512.451,25.8,-1.61,2156.928,3.2,-2.13
1711,2512.471,5.3,-1.71,2158.491,16.2,-2.97
1712,2512.536,6.4,-0.24,2162.824,4.1,-4.47
1713,2515.708,4.5,-0.33,2163.083,3.6,-2.99
1714,2515.714,5.3,-0.51,2167.090,4.9,-2.50
1715,2515.731,3.6,-0.61,2167.112,7.7,-2.80
1716,2515.743,3.2,-0.50,2167.325,5.8,-2.55
1717,2515.756,9.2,-0.50,2167.332,4.7,-2.78
1718,2515.775,4.1,-0.50,2167.353,30.1,-3.00
1719,2520.839,4.3,-1.02,2167.823,11.5,-2.59
1720,2523.506,46.1,-0.28,2167.834,8.1,-2.66
1721,2525.567,11.7,-1.87,2167.847,6.6,-2.57
1722,2526.036,14.5,0.24,2167.865,26.5,-2.84
1723,2527.274,5.3,1.35,2167.885,7.7,-2.65
1724,2527.287,9.8,1.25,2174.011,25.0,-6.92
1725,2527.829,8.3,0.23,2175.129,24.3,-8.81
1726,2527.852,36.9,0.55,2175.989,9.4,-7.77
1727,2528.485,13.7,0.83,2176.070,4.1,-7.40
1728,2528.507,24.5,0.43,2176.463,11.5,-6.18
1729,2530.664,3.8,-0.42,2177.421,4.3,-8.87
1730,2533.407,10.7,-0.44,2179.190,10.2,-7.13
1731,2533.417,3.2,-0.45,2181.002,4.1,-5.51
1732,2533.430,9.2,-0.71,2182.832,4.9,-7.43
1733,2533.449,7.0,-0.41,2183.503,4.7,-6.69
1734,2535.775,5.8,-1.29,2183.529,8.1,-8.21
1735,2535.785,3.8,-1.55,2183.698,10.5,-7.35
1736,2535.820,3.8,-1.58,2185.216,29.9,-6.90
1737,2535.830,6.4,-1.53,2186.667,20.7,-7.69
1738,2535.841,10.5,-1.30,2187.470,10.5,-8.23
1739,2536.257,10.9,-1.50,2187.845,9.8,-8.25
1740,2540.499,4.1,-1.77,2189.044,6.4,-7.57
1741,2540.523,19.0,-1.60,2189.266,9.8,-6.61
1742,2540.547,25.4,-1.48,2190.352,13.0,-6.06
1743,2542.577,5.3,-2.00,2191.674,14.3,-4.58
1744,2546.412,5.5,-1.31,2192.796,8.5,-2.40
1745,2546.430,8.7,-1.83,2193.013,39.7,-2.12
1746,2550.182,4.5,-1.47,2193.040,4.3,-2.01
1747,2550.203,6.2,-1.30,2193.050,5.3,-2.20
1748,2550.218,21.3,-1.55,2199.917,26.2,-1.77
1749,2550.232,4.1,-1.46,2201.272,16.6,-1.93
1750,2550.240,6.4,-1.51,2201.301,23.5,-2.24
1751,2550.249,5.1,-1.45,2201.318,5.3,-2.29
1752,2550.268,14.9,-1.71,2201.338,7.3,-2.52
1753,2550.487,4.9,-4.40,2201.859,6.6,-2.12
1754,2557.152,6.8,-0.42,2202.819,14.3,-3.63
1755,2557.196,52.3,-0.54,2202.830,4.5,-3.85
1756,2557.230,11.1,-0.73,2205.851,36.9,-1.16
1757,2557.253,9.6,-0.43,2206.278,13.2,-4.67
1758,2557.903,5.1,-0.98,2206.291,10.7,-4.34
1759,2558.169,13.0,-1.91,2207.055,25.2,-4.00
1760,2558.183,11.5,-2.00,2209.755,12.4,-3.64
1761,2558.194,9.2,-2.04,2212.126,42.7,-4.53
1762,2558.210,17.1,-2.12,2212.172,6.2,-5.51
1763,2558.224,4.5,-1.72,2214.041,19.8,-5.46
1764,2560.071,6.8,-1.21,2216.031,16.6,-6.92
1765,2560.079,4.3,-0.89,2216.867,7.9,-8.13
1766,2560.088,4.5,-0.50,2219.456,7.0,-6.53
1767,2562.250,13.4,1.70,2219.591,3.4,-5.75
1768,2565.039,4.7,-0.02,2220.448,10.0,-6.24
1769,2565.051,17.5,0.05,2225.176,4.9,-5.33
1770,2565.066,9.0,-0.20,2226.879,25.0,-4.23
1771,2566.176,4.5,1.71,2236.248,6.6,-4.29
1772,2566.310,3.4,2.72,2237.121,9.2,-5.48
1773,2566.319,8.1,2.49,2237.565,5.8,-5.34
1774,2567.552,13.4,2.36,2239.371,3.0,-1.32
1775,2569.175,32.0,-0.11,2241.812,16.4,-5.16
1776,2570.629,15.4,1.56,2244.687,35.2,-3.08
1777,2570.643,8.3,1.18,2245.335,8.5,-2.56
1778,2572.074,33.9,1.87,2246.829,26.7,-2.82
1779,2572.715,9.0,2.39,2246.851,14.7,-2.84
1780,2573.125,8.3,0.73,2247.453,7.7,-1.96
1781,2573.140,16.9,0.53,2249.702,3.8,-0.19
1782,2573.156,9.2,0.94,2249.711,8.7,-0.31
1783,2573.165,3.4,0.64,2249.745,6.4,-0.25
1784,2573.405,20.9,-0.10,2250.732,3.2,-1.61
1785,2576.441,4.1,-0.65,2250.746,15.6,-1.63
1786,2576.459,7.9,-0.48,2250.804,14.3,-1.59
1787,2576.472,10.2,-0.71,2250.829,14.1,-1.72
1788,2577.336,11.3,-1.16,2253.777,5.8,-0.72
1789,2577.381,4.9,-0.91,2253.799,19.6,-0.53
1790,2578.227,7.3,-1.27,2253.817,10.7,-0.62
1791,2578.252,5.1,-1.14,2253.829,8.7,-0.69
1792,2578.285,12.6,-0.79,2253.841,9.4,-0.73
1793,2578.295,3.8,-0.92,2253.859,8.5,-0.77
1794,2582.156,12.2,-0.19,2253.898,15.4,-0.57
1795,2587.803,4.1,1.38,2253.910,8.1,-0.62
1796,2591.860,14.7,2.90,2253.943,15.1,-0.83
1797,2592.187,14.1,1.78,2259.833,26.0,-4.69
1798,2592.307,9.0,-1.65,2261.435,13.4,-4.64
1799,2593.339,14.3,1.62,2261.693,4.9,-4.05
1800,2598.181,7.5,1.46,2262.303,14.9,-5.00
1801,2598.191,4.9,1.05,2262.323,3.8,-4.46
1802,2599.583,22.4,2.17,2264.458,3.2,-3.81
1803,2602.273,10.5,-0.22,2265.399,25.4,-3.41
1804,2603.244,19.6,-3.81,2273.606,3.8,-3.79
1805,2609.268,15.8,-0.26,2276.758,4.9,-3.70
1806,2609.291,14.7,-0.14,2278.585,3.6,-2.72
1807,2613.309,5.8,-0.03,2279.922,7.5,-3.35
1808,2613.316,6.6,0.10,2285.652,3.2,-2.07
1809,2620.340,5.1,1.71,2285.661,8.3,-1.67
1810,2620.363,10.9,1.71,2285.796,36.5,-2.83
1811,2620.386,23.5,1.78,2285.835,3.4,-1.63
1812,2620.413,25.0,1.86,2285.863,3.4,-2.27
1813,2624.786,4.1,1.92,2288.748,10.0,-0.99
1814,2624.798,4.3,1.71,2288.770,25.0,-0.94
1815,2624.836,3.8,1.55,2288.791,12.8,-0.90
1816,2626.621,3.6,1.38,2288.808,3.6,-1.00
1817,2632.384,24.5,-1.52,2288.816,5.3,-0.97
1818,2634.670,30.5,-1.28,2310.118,23.9,-1.60
1819,2634.909,29.2,-1.02,2310.141,13.4,-1.75
1820,2640.655,17.5,0.90,2310.312,5.1,-1.12
1821,2645.333,15.8,-0.48,2313.149,15.1,-0.53
1822,2648.212,11.1,-0.35,2313.174,8.3,-0.78
1823,2648.222,5.3,-0.29,2313.233,11.5,-0.81
1824,2648.607,19.4,-0.75,2318.787,9.2,-2.17
1825,2648.979,13.2,-1.26,2322.654,23.0,-4.70
1826,2650.401,13.2,-1.76,2326.164,5.5,-4.21
1827,2651.542,19.4,-1.97,2328.068,3.6,-3.20
1828,2661.485,4.7,-1.49,2328.167,38.2,-2.95
1829,2669.518,13.9,1.52,2328.195,5.3,-3.09
1830,2669.782,3.2,1.21,2330.028,8.1,-3.12
1831,2669.792,10.9,0.86,2330.875,9.2,-2.40
1832,2671.341,8.5,2.14,2330.897,7.7,-2.35
1833,2672.441,5.3,1.45,2334.296,3.6,-0.35
1834,2673.499,7.3,1.58,2334.690,19.4,-0.87
1835,2673.530,14.7,2.19,2334.716,26.7,-1.71
1836,2674.852,18.6,2.99,2334.734,3.6,-0.88
1837,2678.035,6.4,4.54,2334.739,3.6,-1.07
1838,2689.973,12.2,-1.60,2334.752,12.8,-0.89
1839,2689.985,5.8,-1.52,2334.768,16.0,-1.32
1840,2690.003,10.7,-1.47,2341.473,8.7,-0.47
1841,2691.370,21.1,-1.80,2345.487,7.9,-0.43
1842,2696.795,21.3,0.13,2345.504,5.1,-0.39
1843,2697.436,20.5,-0.05,2345.516,6.2,-0.36
1844,2698.885,22.2,0.13,2345.530,8.3,-0.90
1845,2701.100,26.7,-0.27,2345.542,10.0,-0.69
1846,2704.377,23.0,-0.61,2345.563,9.6,-0.17
1847,2704.392,3.2,-0.98,2345.580,11.7,-0.52
1848,2709.380,17.9,-2.56,2347.202,18.1,-0.38
1849,2709.398,12.8,-2.72,2347.248,17.1,-0.36
1850,2709.492,8.1,-2.72,2347.269,13.7,-0.34
1851,2709.745,4.1,-2.76,2347.314,17.3,-0.39
1852,2709.756,3.0,-2.37,2348.621,7.7,-0.05
1853,2709.776,26.7,-2.48,2348.648,10.2,-0.23
1854,2709.795,7.7,-2.22,2348.660,5.8,-0.11
1855,2709.992,8.3,-2.43,2351.881,9.0,-2.05
1856,2710.006,5.5,-2.64,2352.030,7.7,-2.83
1857,2710.012,4.9,-2.68,2352.037,5.1,-2.67
1858,2712.372,18.8,-2.55,2352.075,9.0,-2.70
1859,2712.389,5.1,-2.16,2352.632,33.9,-2.92
1860,2713.710,3.8,-1.95,2356.360,7.9,-7.16
1861,2713.725,18.6,-1.89,2356.757,2.8,-5.79
1862,2713.740,6.8,-1.89,2356.941,4.9,-6.02
1863,2715.379,25.0,-2.10,2362.758,4.1,-2.32
1864,2715.842,14.9,-1.49,2363.756,54.6,-2.79
1865,2715.869,34.8,-1.35,2363.948,3.8,-2.92
1866,2716.203,8.1,-1.23,2366.064,15.8,-3.65
1867,2716.220,5.1,-1.17,2367.069,10.7,-3.29
1868,2716.233,12.2,-1.05,2370.616,4.1,-3.38
1869,2716.277,4.1,-1.18,2370.931,4.7,-2.08
1870,2716.315,6.0,-1.65,2370.941,10.5,-2.24
1871,2722.179,16.9,3.66,2376.856,5.5,-1.94
1872,2722.852,22.6,3.64,2378.523,17.3,-0.98
1873,2724.768,15.1,1.51,2378.548,26.2,-0.87
1874,2736.497,5.1,-0.59,2378.568,8.7,-1.20
1875,2736.505,6.2,-0.64,2378.577,8.1,-1.46
1876,2736.512,3.2,-0.64,2378.588,4.3,-1.48
1877,2740.038,12.8,-3.18,2378.596,5.5,-1.10
1878,2751.301,27.3,0.28,2380.292,3.0,-2.14
1879,2754.637,3.4,-0.61,2380.312,3.4,-2.00
1880,2754.658,12.8,-0.23,2380.339,3.2,-2.00
1881,2754.668,6.0,-0.24,2382.409,59.3,-1.53
1882,2756.965,4.9,-0.23,2382.457,18.1,-1.62
1883,2757.295,16.4,0.14,2382.489,20.7,-1.55
1884,2757.307,5.5,0.57,2382.512,10.2,-1.47
1885,2758.763,11.5,1.30,2394.558,4.1,-1.54
1886,2763.622,35.0,-0.36,2394.572,3.8,-1.55
1887,2766.368,10.7,-2.56,2401.444,7.0,-3.54
1888,2766.383,16.2,-2.34,2403.148,31.6,-3.96
1889,2767.559,19.6,-1.07,2403.832,38.0,-4.67
1890,2769.106,5.1,0.52,2405.582,10.9,-5.16
1891,2769.112,3.6,1.16,2406.856,6.4,-5.61
1892,2772.027,7.3,1.73,2408.921,8.1,-2.17
1893,2772.035,3.4,1.21,2411.953,14.1,-7.30
1894,2772.082,3.0,0.58,2417.320,3.2,-4.42
1895,2772.440,14.1,0.17,2419.129,20.9,-6.38
1896,2773.941,6.0,-0.18,2420.526,19.4,-5.54
1897,2775.631,16.9,0.65,2421.506,6.6,-7.40
1898,2776.013,17.7,0.70,2424.849,4.9,-4.65
1899,2776.028,6.4,0.57,2425.783,9.8,-5.01
1900,2776.556,3.6,0.06,2428.907,6.4,-4.50
1901,2778.314,5.1,-2.58,2429.349,4.3,-2.13
1902,2780.088,10.9,-1.98,2432.624,9.2,-4.93
1903,2787.992,14.9,-2.54,2433.325,11.5,-4.90
1904,2789.940,13.7,-0.28,2433.334,3.2,-4.88
1905,2789.967,22.6,-0.24,2433.350,11.3,-5.37
1906,2792.857,26.7,-0.26,2433.790,7.3,-4.68
1907,2797.305,3.8,0.82,2434.589,6.0,-4.31
1908,2797.334,7.9,0.71,2435.592,12.8,-4.48
1909,2797.342,6.6,0.57,2437.266,4.3,-2.95
1910,2797.361,3.4,1.08,2437.636,3.2,-3.84
1911,2800.418,24.5,-1.28,2437.647,13.4,-3.58
1912,2800.441,14.9,-1.52,2439.313,4.5,-3.59
1913,2800.460,5.8,-1.09,2439.326,6.2,-3.80
1914,2800.483,33.1,-1.45,2443.607,4.9,-0.92
1915,2800.515,17.7,-1.39,2443.620,18.3,-1.04
1916,2800.530,8.3,-0.96,2443.638,3.6,-1.06
1917,2800.540,6.0,-1.46,2446.466,30.7,0.80
1918,2800.550,5.5,-1.36,2446.503,22.8,0.82
1919,2800.558,6.8,-0.83,2446.905,9.6,-3.21
1920,2800.568,6.2,-1.22,2446.955,26.0,-2.91
1921,2808.148,12.4,-1.13,2449.794,2.6,-0.71
1922,2808.171,4.5,-1.34,2455.393,3.4,0.94
1923,2815.726,9.2,-1.34,2455.479,4.7,1.25
1924,2815.737,6.4,-1.00,2455.519,5.3,1.03
1925,2818.669,12.6,-1.89,2456.153,4.9,1.61
1926,2820.379,12.2,-0.29,2458.879,3.4,0.36
1927,2820.404,5.1,-0.39,2461.803,17.9,-3.59
1928,2820.498,10.5,-0.04,2463.040,7.9,-4.27
1929,2821.375,5.1,-0.46,2465.559,14.9,-5.67
1930,2825.932,11.9,0.04,2469.060,5.5,-6.86
1931,2835.316,18.1,1.81,2469.119,3.4,-7.04
1932,2835.331,7.5,2.11,2469.966,7.0,-6.92
1933,2835.339,4.1,1.93,2470.196,11.1,-6.08
1934,2835.635,8.3,0.37,2471.121,14.1,-6.31
1935,2835.647,11.7,0.46,2471.768,35.4,-6.14
1936,2836.070,18.1,2.04,2472.397,21.3,-6.02
1937,2836.086,8.5,2.40,2472.723,10.7,-5.69
1938,2839.285,24.5,1.01,2472.734,5.8,-5.71
1939,2839.306,12.6,1.51,2476.502,14.7,-2.88
1940,2840.895,3.8,0.43,2476.944,6.8,-4.02
1941,2840.910,4.3,-0.10,2477.828,33.9,-3.86
1942,2840.930,36.1,0.06,2483.660,3.8,-4.47
1943,2843.065,20.9,-0.99,2483.665,4.1,-4.25
1944,2846.975,3.8,-1.40,2484.298,9.2,-6.45
1945,2847.016,34.3,-1.63,2485.687,5.1,-6.25
1946,2847.039,9.6,-1.39,2487.887,16.6,-5.89
1947,2847.049,3.6,-1.36,2488.676,4.5,-7.60
1948,2853.494,6.8,-3.10,2489.445,12.4,-8.63
1949,2853.503,4.3,-3.56,2490.389,6.0,-7.85
1950,2854.895,23.0,-3.80,2491.934,11.1,-7.05
1951,2857.440,12.6,-3.64,2491.942,3.8,-7.01
1952,2857.685,20.1,-1.85,2492.630,23.0,-6.93
1953,2863.729,6.6,-3.69,2494.408,16.0,-7.29
1954,2864.512,6.8,-3.71,2495.905,19.8,-7.60
1955,2864.526,6.0,-3.61,2495.920,5.1,-7.26
1956,2864.539,17.3,-3.67,2496.788,5.1,-6.81
1957,2864.565,6.0,-3.48,2497.200,15.1,-6.44
1958,2864.581,23.0,-3.32,2498.038,25.0,-6.02
1959,2864.598,9.4,-3.10,2498.309,11.5,-6.43
1960,2864.607,4.5,-3.46,2499.112,18.1,-6.15
1961,2867.233,34.1,-3.17,2499.886,17.3,-5.38
1962,2868.014,6.2,-3.97,2501.819,11.9,-5.03
1963,2875.727,49.1,-2.67,2502.514,4.1,-4.19
1964,2877.267,7.0,-3.44,2502.523,7.7,-4.07
1965,2877.281,19.0,-3.29,2502.535,15.8,-4.39
1966,2877.298,8.3,-3.54,2503.907,6.8,-3.54
1967,2885.739,7.3,-0.53,2503.918,10.0,-3.43
1968,2889.143,3.2,1.15,2503.933,7.9,-3.72
1969,2891.953,27.5,1.04,2506.773,9.6,-3.18
1970,2892.841,7.9,-1.27,2506.976,24.3,-2.94
1971,2892.850,3.6,-1.70,2507.002,25.4,-3.19
1972,2897.856,14.9,-0.60,2508.377,9.4,-3.54
1973,2898.844,31.8,-0.72,2509.678,4.1,-3.53
1974,2899.423,13.0,-0.49,2512.454,16.4,-3.09
1975,2899.804,8.7,-0.29,2514.991,10.0,-2.44
1976,2901.229,29.9,-0.14,2516.351,3.0,-1.44
1977,2901.302,30.5,-0.13,2519.876,8.5,-2.99
1978,2901.612,14.1,-0.11,2522.944,3.2,-4.42
1979,2902.315,11.5,0.56,2526.443,5.5,-5.34
1980,2905.874,20.3,1.88,2528.497,7.7,-3.35
1981,2905.892,11.1,2.24,2528.832,6.4,-3.33
1982,2906.827,24.7,0.55,2529.759,9.4,-2.66
1983,2909.479,10.7,0.65,2530.862,7.7,-2.94
1984,2909.493,9.4,0.61,2532.307,7.7,-1.63
1985,2909.780,11.9,0.55,2532.339,6.4,-1.88
1986,2910.573,14.5,-0.45,2534.483,8.1,-1.64
1987,2911.207,31.1,-1.02,2534.494,7.0,-1.63
1988,2911.925,6.0,0.80,2534.507,6.4,-1.82
1989,2913.047,12.2,-0.64,2534.520,11.9,-1.83
1990,2916.064,30.3,2.51,2534.563,3.4,-1.35
1991,2916.088,8.5,2.51,2534.853,4.5,-1.98
1992,2918.831,14.3,-0.28,2535.703,4.5,-0.08
1993,2918.845,10.9,0.35,2535.712,8.1,0.27
1994,2919.006,20.1,0.67,2535.721,6.4,0.33
1995,2919.023,5.3,0.51,2535.751,4.9,0.14
1996,2919.040,15.8,0.55,2535.804,11.1,0.12
1997,2920.083,9.6,-0.68,2539.837,4.5,0.94
1998,2920.510,10.2,-0.51,2540.444,5.3,0.36
1999,2920.527,17.7,-0.36,2540.463,4.7,0.25
2000,2925.765,4.5,-1.74,2540.480,3.6,0.38
2001,2926.482,5.3,-0.93,2540.488,4.5,0.57
2002,2926.491,3.6,-0.98,2540.498,11.9,0.35
2003,2929.620,5.5,0.01,2540.512,9.6,0.13
2004,2929.639,31.1,0.15,2540.712,3.2,0.68
2005,2931.566,4.5,1.42,2542.506,13.0,0.23
2006,2932.715,5.5,0.47,2542.537,11.5,0.77
2007,2933.252,7.5,1.43,2544.817,3.2,1.03
2008,2933.271,9.0,1.50,2546.332,11.9,3.31
2009,2934.138,10.2,1.22,2546.364,13.9,3.21
2010,2934.158,9.0,1.07,2548.218,9.0,0.00
2011,2934.817,3.8,1.88,2549.201,4.5,0.03
2012,2940.973,17.3,-0.29,2550.466,8.1,-1.06
2013,2942.565,25.8,-0.69,2550.566,7.3,-0.17
2014,2942.601,21.8,-0.74,2550.580,17.3,-0.26
2015,2943.185,9.8,0.21,2552.123,8.3,0.15
2016,2943.199,16.0,0.19,2552.132,3.0,-0.29
2017,2944.677,7.9,0.09,2552.137,3.2,0.47
2018,2950.620,12.8,-1.29,2552.143,5.3,-0.09
2019,2950.932,8.1,-1.18,2553.465,2.6,-1.86
2020,2950.941,5.3,-0.84,2556.365,3.4,-1.02
2021,2951.106,4.1,-0.98,2556.379,3.0,-1.19
2022,2951.126,3.6,-1.00,2556.387,8.5,-0.60
2023,2951.386,6.2,-0.18,2557.145,9.2,-1.64
2024,2951.402,12.8,0.10,2557.153,5.1,-1.44
2025,2951.422,7.7,-0.06,2557.183,4.9,-1.54
2026,2956.386,7.5,-2.91,2557.199,16.9,-1.53
2027,2957.509,4.1,-1.08,2557.657,40.5,-1.58
2028,2957.521,8.5,-1.14,2557.687,11.7,-1.51
2029,2957.945,6.4,-2.33,2557.699,8.5,-1.59
2030,2957.956,3.6,-1.72,2558.700,4.5,-3.94
2031,2959.294,11.7,-1.89,2558.801,3.8,-2.06
2032,2959.306,5.1,-2.12,2562.999,11.9,-4.98
2033,2963.517,21.1,2.09,2563.010,7.9,-4.80
2034,2966.475,7.3,2.51,2563.021,10.5,-4.98
2035,2972.228,20.5,-0.78,2564.129,4.5,-4.59
2036,2975.919,10.5,-2.46,2566.166,7.7,-5.24
2037,2975.933,8.3,-2.29,2566.305,14.1,-5.37
2038,2975.960,7.3,-2.48,2566.397,26.5,-4.29
2039,2978.190,6.8,-1.77,2567.544,4.9,-3.70
2040,2983.900,4.9,2.71,2568.489,9.8,-3.88
2041,2983.922,38.0,1.87,2568.503,9.4,-3.82
2042,2983.965,13.7,2.00,2571.007,4.7,-4.24
2043,2984.028,4.7,1.95,2571.024,23.9,-4.25
2044,2987.156,11.3,-0.60,2572.504,34.6,-5.47
2045,2987.166,7.7,-0.47,2573.574,20.3,-4.88
2046,2991.925,11.1,2.13,2573.590,10.9,-4.94
2047,2991.935,5.3,2.18,2575.218,4.1,-5.29
2048,2992.457,8.1,3.68,2576.445,20.3,-4.15
2049,2992.468,9.4,3.68,2578.858,3.6,7.68
2050,2992.972,3.8,4.33,2581.638,27.1,-2.77
2051,2992.985,15.8,4.21,2587.410,13.4,-4.67
2052,2996.148,21.8,1.96,2589.988,13.4,-6.83
2053,2997.304,4.1,2.99,2590.729,17.5,-4.54
2054,2998.119,22.6,3.53,2591.661,9.4,-5.61
2055,2999.410,23.3,4.16,2592.303,15.6,-8.49
2056,3001.217,19.0,2.49,2593.023,11.7,-7.93
2057,3002.149,4.1,1.70,2594.804,10.9,-10.10
2058,3007.882,7.3,-1.17,2594.988,25.4,-8.57
2059,3011.508,8.5,-0.04,2595.581,9.4,-8.23
2060,3011.517,5.5,-0.24,2596.470,8.5,-8.09
2061,3011.525,6.2,-0.14,2597.929,8.3,-7.52
2062,3011.537,9.4,-0.13,2602.598,7.9,-5.44
2063,3017.161,8.1,-1.86,2604.780,18.6,-4.87
2064,3017.186,36.5,-1.54,2605.375,25.6,-5.25
2065,3017.212,3.6,-1.69,2605.477,8.5,-5.13
2066,3018.414,10.7,-1.11,2605.487,10.0,-5.11
2067,3018.489,12.8,-1.18,2605.887,11.3,-5.19
2068,3018.501,4.1,-1.02,2608.364,20.7,-4.50
2069,3023.767,9.2,-2.51,2611.507,9.4,-3.65
2070,3023.778,7.0,-2.57,2613.284,5.5,-2.46
2071,3023.788,4.5,-2.50,2613.297,12.2,-2.50
2072,3023.801,5.1,-2.49,2614.013,18.3,-1.70
2073,3024.560,4.1,-2.76,2614.036,13.7,-1.57
2074,3030.638,6.6,1.31,2614.049,9.6,-1.63
2075,3030.667,6.8,1.45,2614.085,11.1,-1.68
2076,3032.216,6.4,2.20,2614.101,17.5,-1.57
2077,3032.223,6.0,2.26,2617.635,20.7,0.88
2078,3032.984,5.3,1.20,2624.797,6.2,-0.47
2079,3033.013,4.5,2.38,2624.836,4.7,-0.61
2080,3037.952,4.9,-1.44,2624.849,3.0,-0.24
2081,3037.989,5.3,-1.88,2624.855,3.6,-0.72
2082,3038.585,6.8,-1.26,2624.949,4.7,-1.10
2083,3038.596,4.9,-1.21,2624.980,28.8,-0.90
2084,3038.615,11.3,-1.31,2625.015,10.2,-1.06
2085,3038.629,13.2,-1.41,2626.613,5.1,-2.64
2086,3038.648,19.4,-1.25,2626.628,5.1,-2.82
2087,3038.692,11.3,-1.13,2626.636,4.1,-2.54
2088,3038.712,10.0,-0.97,2626.641,3.0,-3.18
2089,3047.088,6.2,1.49,2627.083,27.1,-3.64
2090,3047.127,3.4,1.20,2634.600,26.7,-5.98
2091,3056.215,26.5,-0.35,2637.036,19.4,-5.53
2092,3057.062,3.4,0.36,2638.279,7.7,-6.37
2093,3057.554,3.6,0.38,2638.570,15.1,-6.51
2094,3061.185,12.8,-3.44,2640.502,9.2,-6.18
2095,3062.114,13.2,-1.92,2641.422,19.0,-6.55
2096,3066.870,4.7,1.96,2641.978,29.7,-6.84
2097,3066.877,5.8,1.94,2645.340,19.6,-7.71
2098,3069.982,6.2,2.11,2648.176,13.0,-7.98
2099,3075.078,8.1,3.48,2648.193,17.9,-8.13
2100,3076.275,3.6,2.55,2649.202,24.5,-7.73
2101,3077.012,16.2,2.85,2649.218,3.6,-7.16
2102,3077.026,7.7,2.93,2650.377,13.4,-6.10
2103,3077.036,5.8,2.96,2651.369,26.2,-5.20
2104,3077.047,7.0,2.93,2652.487,6.6,-5.19
2105,3077.199,3.6,2.52,2656.334,5.1,-2.92
2106,3081.367,4.9,2.79,2656.572,5.8,-3.66
2107,3081.381,16.0,2.87,2659.176,21.8,-2.57
2108,3081.402,22.2,2.70,2659.688,2.8,-2.05
2109,3083.531,3.2,0.95,2662.390,54.4,-1.68
2110,3083.539,7.7,1.09,2662.455,5.3,-1.70
2111,3083.559,9.8,0.90,2664.403,31.8,-5.86
2112,3083.587,10.2,0.94,2664.476,3.8,-5.89
2113,3083.602,10.2,0.81,2668.573,11.9,-5.29
2114,3083.620,4.3,1.01,2672.439,23.0,-4.16
2115,3083.632,5.5,1.01,2672.456,3.0,-4.07
2116,3083.641,7.5,0.82,2672.762,3.8,-1.42
2117,3084.538,14.3,1.24,2673.326,10.7,-1.89
2118,3084.557,15.4,1.24,2673.345,19.0,-1.97
2119,3089.292,6.0,-1.97,2673.501,4.7,-2.51
2120,3089.626,25.0,-2.63,2673.514,5.1,-2.74
2121,3091.026,4.1,-1.03,2673.520,6.8,-2.57
2122,3091.036,3.4,-1.43,2676.654,25.2,-1.95
2123,3091.044,7.7,-1.67,2679.365,4.1,-2.60
2124,3091.062,6.4,-1.53,2679.374,8.1,-2.54
2125,3093.596,9.4,-3.00,2679.389,3.8,-2.44
2126,3099.589,4.5,1.57,2680.013,10.7,-2.62
2127,3099.639,30.3,1.66,2681.787,4.1,-2.12
2128,3099.676,6.4,1.60,2681.799,12.4,-2.57
2129,3101.738,4.1,3.38,2681.917,5.1,-2.20
2130,3101.772,4.1,4.05,2683.149,15.1,-1.90
2131,3106.214,14.5,1.91,2683.176,32.2,-1.83
2132,3106.237,18.6,1.96,2690.458,11.1,-3.97
2133,3106.264,29.7,1.92,2692.058,16.9,-4.90
2134,3106.537,9.2,2.02,2693.351,3.2,-1.62
2135,3106.574,26.9,2.05,2694.372,12.6,-2.99
2136,3106.603,7.0,2.09,2694.386,9.0,-3.03
2137,3109.584,10.0,1.37,2694.713,17.5,-4.18
2138,3109.595,6.2,1.21,2697.398,26.7,-5.54
2139,3109.612,7.5,1.14,2697.688,8.5,-5.34
